name_0	count_x	name_1	name_2	count_y
Umar	103	Ali	Ibrahim b. Muhammad	1
Umar	103	Ali	Isa b. Yazid	2
Umar	103	Ali	Ishaq b. Khulayd	1
Umar	103	Ali	Ishaq b. Yahya b. Talha	1
Umar	103	Ali	Maslama b. Muharib	4
Umar	103	Ali	Salama b. 'Uthman	1
Umar	103	Ali	أبو مخنف وأبو عبد الرحمن الأصبهاني وسلمة بن عثمان وشيخ بني تميم وغيرهم ممن يوثق بهم	1
Umar	103	Ali	بعض	1
Umar	103	Ali	زياد إلى معاوية	1
Umar	103	Ali	ضعف ابن عامر	1
Umar	103	Ali	عبد ربه	1
Umar	103	Ali	كليب بن خلف	1
Umar	103	Ali	كليب بن خلف العمي	1
Umar	103	Ali	محمد بن صالح	1
Umar	103	Ali	مسلمة بن محارب وابن أبي عمرو شيخ الأزد	1
Umar	103	Ali b. Muhammad	#####	4
Umar	103	Ali b. Muhammad	Abd Allah	1
Umar	103	Ali b. Muhammad	Ja'far al-Sadafi	1
Umar	103	Ali b. Muhammad	أول المسلمين شرب النهر مولى للحكم اغترف بترسه فشرب ناول الحكم فشرب وتوضأ وصلى وراء النهر ركعتين	1
Umar	103	Ali b. Muhammad	ابن الزبير عمر ابن عبيد الله بن معمر التيمي بعهده على البصرة ووجه إليه فوافقه	1
Umar	103	Ali b. Muhammad	استخلف معاوية بن يزيد وجمع عمال أبيه وبويع له	1
Umar	103	Ali b. Muhammad	القافلانى	1
Umar	103	Ali b. Muhammad	النفر الذين ذكرت روايتهم عنهم	1
Umar	103	Ali b. Muhammad	سلم الحسن بن على ع إلى معاوية الكوفة ودخلها معاوية لخمس بقين ربيع الأول ويقال جمادى الأولى سنه احدى واربعين	1
Umar	103	Ali b. Muhammad	عزل ابن الزبير حمزة احتمل مالا كثيرا مال البصرة فعرض له مالك بن مسمع لا ندعك تخرج باعطياتنا فضمن له	1
Umar	103	Ali b. Muhammad	عزل زياد أنسا وولي مكانه خليد بن عبد الله الحنفي	1
Umar	103	Ali b. Muhammad	عمر بن مجاشع	1
Umar	103	Ali b. Muhammad	قتل مصعب يوم الثلاثاء لثلاث عشرة خلت جمادى الأولى أو الآخرة	1
Umar	103	Ali b. Muhammad	قفل الحكم بن عمرو غزوة جبل الأشل ولي المهلب ساقته فسلكوا	1
Umar	103	Ali b. Muhammad	مسلمة بن	1
Umar	103	Hatim b. Qubaysa	غالب ابن سليمان	1
Umar	103	Muhammad b. Yahya	Hisham b. al-Walid	1
Umar	103	Musa b. Isma'il	Sulayman b. Muslim al-'Ajli	1
Umar	103	Zuhayr	Wahb	3
Umar	103	Zuhayr b. Harb	Wahb b. Jarir	3
Umar	103	Zuhayr b. Harb	al-Aswad b. Shayban	1
Umar	103	Zuhayr b. Harb	وهب بن حماد	1
Umar	103	كتابه الذي سماه كتاب أخبار أهل البصرة	Abu al-Hasan 'Ali	1
Muhammad b. Umara al-Asadi	98	Abd Allah	Shayban	1
Muhammad b. Umara al-Asadi	98	Abu 'Asim	Isa	1
Muhammad b. Umara al-Asadi	98	Ali b. 'Abd al-Hamid	Imran b. Khalid	1
Muhammad b. Umara al-Asadi	98	Ali b. Qadim	Sufyan	2
Muhammad b. Umara al-Asadi	98	Amr	Asbat	2
Muhammad b. Umara al-Asadi	98	Amr	Hasan b. 'Isa	1
Muhammad b. Umara al-Asadi	98	Asim b. Yusuf al-Yarbu'i	Qutb b. 'Abd al-'Aziz al-Asadi	1
Muhammad b. Umara al-Asadi	98	Hasan b. 'Atiyya	Fudayl b. Marzuq	1
Muhammad b. Umara al-Asadi	98	Hasan b. Malik	Muhammad b. Kathir	1
Muhammad b. Umara al-Asadi	98	Ism'ail b. Aban	al-Sabbah b. Yahya al-Mazani	2
Muhammad b. Umara al-Asadi	98	Isma'il	Malik b. Maghul	1
Muhammad b. Umara al-Asadi	98	Khalid b. Mukhallad	Abd Allah b. Ja'far	2
Muhammad b. Umara al-Asadi	98	Khalid b. Mukhallad	Sulayman b. Bilal	1
Muhammad b. Umara al-Asadi	98	Khalid b. Mukhallad	Ya'qub b. Muhamamd b. Tahla'	1
Muhammad b. Umara al-Asadi	98	Khalid b. Yazid	Abu Isra'il	1
Muhammad b. Umara al-Asadi	98	Malik b. Isma'il	Jawayriyya b. Asma'	1
Muhammad b. Umara al-Asadi	98	Muhammad b. Sa'id	Ibrahim b. Muhammad	1
Muhammad b. Umara al-Asadi	98	Qubaysa b. 'Uqba	Sufyan	1
Muhammad b. Umara al-Asadi	98	Raziq b. Marzuq	Sabbah al-Fara'	1
Muhammad b. Umara al-Asadi	98	Sahl b. 'Amir	Malik	1
Muhammad b. Umara al-Asadi	98	Sahl b. 'Amir	Malik b. Maghul	3
Muhammad b. Umara al-Asadi	98	Sahl b. 'Amir al-Bajli	Abu Khalid Sulayman b. Hayyan	1
Muhammad b. Umara al-Asadi	98	Sahl b. Abi 'Amir	Ja'far al-Ahmar	1
Muhammad b. Umara al-Asadi	98	Shihab b. 'Abbad	Dhuwad b. 'Alba	1
Muhammad b. Umara al-Asadi	98	Thabit b. Muhammad	al-Harith b. al-Nu'man	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah	Isra'il	7
Muhammad b. Umara al-Asadi	98	Ubayd Allah	Shayban	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Abu Layla	2
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Amr b. 'Uthman	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Anbasa b. Sa'id	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Fudayl	3
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Isma'il b. Abi Khalid	4
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Isra'il	26
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Musa	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Musa b. 'Ubayda	2
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Nu'aym	3
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Shayban	4
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Sufyan	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Sulayman b. Zayd	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Uqba b. al-Asamm	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Usama b. Zayd	1
Muhammad b. Umara al-Asadi	98	Ubayd Allah b. Musa	Zakariya'	1
Muhammad b. Umara al-Asadi	98	Uthman b. 'Abd al-Rahman al-Isbahani	al-Mas'udi	1
Muhammad b. Umara al-Asadi	98	Uthman b. Sa'id b. Marra	Zuhayr	1
Muhammad b. Umara al-Asadi	98	Yazid b. Mihran	Abu Bakr b. 'Iyash	1
Muhammad b. Umara al-Asadi	98	Zariq b. Marzuq	Habira	1
Muhammad b. Umara al-Asadi	98	al-Asadi	Ubayd Allah b. Musa	1
Muhammad b. Umara al-Asadi	98	al-Fayd b. al-Fadl	Isa b. 'Abd al-Rahman al-Sulami	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	#####	#####	23
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Abu 'Abd al-Rahman al-Muqri'	Hayyawa	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Abu Zur'a	Hayyawa	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Abu Zur'a Wahb	Hayyawa	12
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Abu Zur'a Wahb	Yunus	2
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ayyub b. Suwayd	Muhammad b. Bashshar	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ayyub b. Suwayd	Sufyan	3
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ayyub b. Suwayd	Sufyan al-Thawri	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ayyub b. Suwayd	al-Awza'i	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ayyub b. Suwayd	al-Thawri	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Bishr b. Bakr	Ali b. Sahl al-Ramli	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Bishr b. Bakr	Ibn Jabir	2
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Bishr b. Bakr	al-Awza'i	7
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Hajjaj b. Rashidin	Abd Allah b. Wahb	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Hajjaj b. Rashidin	Abd al-Jabbar b. 'Umar	4
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Hajjaj b. Rashidin	Hayyawa	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Hajjaj b. Rushd	Hayyawa	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ibn Abi Fudayk	Ibn Abi Dhi'b	6
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ishaq b. al-Furat	Yahya b. Ayyub	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Isma'il b. Marzuq	Yahya b. Ayyub	3
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Khalid b. Nizar	Nafi'	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Khalid b. Nizar	Nafi' b. 'Umar	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Shu'ayb	al-Layth	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Shu'ayb b. al-Layth	al-Layth	5
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	Ziyad b. Yunus Abu Salama	Nafi' b. 'Umar al-Makki	1
Muhammad b. 'Abd Allah b. 'Abd al-Hakam	83	al-Hajjaj	Hayyawa	1
Abd al-Hamid	74	Abu Bahr al-Bakrawi	al-Hajjaj	1
Abd al-Hamid	74	Ibn Ishaq	Abu Bishr	1
Abd al-Hamid	74	Ishaq	#####	1
Abd al-Hamid	74	Ishaq	Abu Bishr	4
Abd al-Hamid	74	Ishaq	Ibn Jurayj	2
Abd al-Hamid	74	Ishaq	Ibrahim b. Sa'id al-Jawhari	1
Abd al-Hamid	74	Ishaq	Mas'ar b. Kudam	1
Abd al-Hamid	74	Ishaq	Sharik	14
Abd al-Hamid	74	Ishaq	Sufyan	3
Abd al-Hamid	74	Ishaq	Umar b. Dhurr	1
Abd al-Hamid	74	Ishaq	Yunus b. Abi Ishaq	1
Abd al-Hamid	74	Ishaq	جويبر	1
Abd al-Hamid	74	Ishaq al-Azraq	Sharik	1
Abd al-Hamid	74	Ishaq b. Yusuf	Abu Bishr	1
Abd al-Hamid	74	Ishaq b. Yusuf	Ibn 'Awn	1
Abd al-Hamid	74	Ishaq b. Yusuf	Ibn Jurayj	1
Abd al-Hamid	74	Ishaq b. Yusuf	Sharik	1
Abd al-Hamid	74	Ishaq b. Yusuf	Sufyan	1
Abd al-Hamid	74	Khadam Abi al-'Abbas	محمد ابن يزيد قواد أبي جعفر	1
Abd al-Hamid	74	Khalid	Fatr	1
Abd al-Hamid	74	Khalid	Muslim	1
Abd al-Hamid	74	Khalid b. 'Abd Allah	#####	1
Abd al-Hamid	74	Khalid b. 'Abd Allah	Muhammad b. 'Amr	1
Abd al-Hamid	74	Khalid b. 'Abd Allah	al-Shaybani	1
Abd al-Hamid	74	Muhammad b. Abi 'Adi	Muhammad b. Abi Humayd	1
Abd al-Hamid	74	Muhammad b. Yazid	Abu Kurayb	1
Abd al-Hamid	74	Muhammad b. Yazid	Isma'il	16
Abd al-Hamid	74	Muhammad b. Yazid	Isma'il b. Abi Khalid	5
Abd al-Hamid	74	Muhammad b. Yazid al-Wasiti	Isma'il	2
Abd al-Hamid	74	Muhammad b. Yazid al-Wasiti	Isma'il b. Abi Khalid	3
Abd al-Hamid	74	Sufyan	Ishaq	1
Abd al-Hamid	74	Sufyan	al-Zuhri	1
Abd al-Hamid	74	Yazid	Yahya	1
Yahya b. Abi Talib	69	Ahmad b. Abi Bakr	Yahya b. 'Umran	1
Yahya b. Abi Talib	69	Ali b. 'Asim	Bayan	1
Yahya b. Abi Talib	69	Ali b. 'Asim	Khalid al-Hudha'	1
Yahya b. Abi Talib	69	Dawud b. Muhabbar	al-Sa'q b. Hazan	1
Yahya b. Abi Talib	69	Yazid	جويبر	60
Yahya b. Abi Talib	69	Yazid	جويبر لا أنتما قاضيان تقضيان بينهما على السبيل التي بينا	1
Yahya b. Abi Talib	69	Yazid b. Harun	جويبر	4
Mujahid b. Musa	67	Abd al-Samad	Uqba b. Abi al-Mihna	1
Mujahid b. Musa	67	Abd al-Samad b. 'Abd al-Warith	Uqba b. Abi al-Sahba'	1
Mujahid b. Musa	67	Abu al-Nadr	Sha'ba	1
Mujahid b. Musa	67	Hashim b. al-Qasim	Sha'ba	1
Mujahid b. Musa	67	Ja'far b. 'Awn	al-'Amash	1
Mujahid b. Musa	67	Yazid	#####	1
Mujahid b. Musa	67	Yazid	Abd Allah b. 'Awn	1
Mujahid b. Musa	67	Yazid	Abd Allah b. Ja'far	1
Mujahid b. Musa	67	Yazid	Abd Allah b. Yunus	1
Mujahid b. Musa	67	Yazid	Bakr b. 'Abd Allah al-Mazani	1
Mujahid b. Musa	67	Yazid	Dawud b. Abi Hind	1
Mujahid b. Musa	67	Yazid	Hammad	2
Mujahid b. Musa	67	Yazid	Hisham	1
Mujahid b. Musa	67	Yazid	Hisham b. Hassan	4
Mujahid b. Musa	67	Yazid	Humayd al-Tawil	2
Mujahid b. Musa	67	Yazid	Ibn Harun	1
Mujahid b. Musa	67	Yazid	Ibn Ishaq	2
Mujahid b. Musa	67	Yazid	Ibn Mas'ud al-Jariri	1
Mujahid b. Musa	67	Yazid	Ibn Salama	1
Mujahid b. Musa	67	Yazid	Isma'il b. Abi Khalid	1
Mujahid b. Musa	67	Yazid	Isra'il b. Yunus	1
Mujahid b. Musa	67	Yazid	Jarir b. Hazim	1
Mujahid b. Musa	67	Yazid	Muhammad b. 'Amr	2
Mujahid b. Musa	67	Yazid	Quz'a b. Suwayd	1
Mujahid b. Musa	67	Yazid	Sa'id b. Abi 'Uruba	1
Mujahid b. Musa	67	Yazid	Sha'ba	3
Mujahid b. Musa	67	Yazid	Sharik	1
Mujahid b. Musa	67	Yazid	Sharik b. 'Abd Allah	1
Mujahid b. Musa	67	Yazid	Sufyan b. 'Uyayna	1
Mujahid b. Musa	67	Yazid	Sufyan b. Husayn	1
Mujahid b. Musa	67	Yazid	Sulaym b. Hayyan	1
Mujahid b. Musa	67	Yazid	Sulayman	1
Mujahid b. Musa	67	Yazid	Sulayman al-Tamimi	2
Mujahid b. Musa	67	Yazid	Sulayman b. Habban	1
Mujahid b. Musa	67	Yazid	Sulayman b. Hayyan	1
Mujahid b. Musa	67	Yazid	Umar b. Abi Za'ida	1
Mujahid b. Musa	67	Yazid	Yahya	1
Mujahid b. Musa	67	Yazid	al-Jariri	2
Mujahid b. Musa	67	Yazid	al-Mas'udi	1
Mujahid b. Musa	67	Yazid b. Harun	Abbad b. Mansur	1
Mujahid b. Musa	67	Yazid b. Harun	Abd al-Malik b. Abi Sulayman	2
Mujahid b. Musa	67	Yazid b. Harun	Atiyya Abu Wahb	1
Mujahid b. Musa	67	Yazid b. Harun	Hammad b. Yazid	1
Mujahid b. Musa	67	Yazid b. Harun	Hassam b. Musak	1
Mujahid b. Musa	67	Yazid b. Harun	Ibn Abi Dhi'b	1
Mujahid b. Musa	67	Yazid b. Harun	Isma'il b. Abi Khalid	1
Mujahid b. Musa	67	Yazid b. Harun	Jarir b. Hazim	4
Mujahid b. Musa	67	Yazid b. Harun	Muhammad b. 'Amr	1
Mujahid b. Musa	67	Yazid b. Harun	Sa'id	2
Mujahid b. Musa	67	Yazid b. Harun	al-'Ala Abu Muhammad al-Thaqafi	1
Mujahid b. Musa	67	Yazid b. Harun	al-Thawri	1
Tamim b. al-Muntasir	67	Abd Allah	Ibn Numayr	1
Tamim b. al-Muntasir	67	Abd Allah b. 'Ubayd Allah	Nafi'	1
Tamim b. al-Muntasir	67	Abd Allah b. Numayr	Ubayd Allah	5
Tamim b. al-Muntasir	67	Ibn Numayr	Ubayd Allah	1
Tamim b. al-Muntasir	67	Ishaq	Muhammad b. 'Ubayd Allah	1
Tamim b. al-Muntasir	67	Ishaq	Sharik	26
Tamim b. al-Muntasir	67	Ishaq	Sufyan	1
Tamim b. al-Muntasir	67	Ishaq	al-Qasim b. 'Uthman	1
Tamim b. al-Muntasir	67	Ishaq al-Azraq	Sharik	4
Tamim b. al-Muntasir	67	Ishaq al-Azraq	al-'Amash	1
Tamim b. al-Muntasir	67	Ishaq b. Yusuf	Sharik	3
Tamim b. al-Muntasir	67	Ishaq b. Yusuf	al-Qasim b. 'Uthman	1
Tamim b. al-Muntasir	67	Ishaq b. Yusuf al-Azraq	Sharik	2
Tamim b. al-Muntasir	67	Muhammad b. Yazid	Abu al-Ashhab	1
Tamim b. al-Muntasir	67	Muhammad b. Yazid	Sallam b. Salm	1
Tamim b. al-Muntasir	67	Yazid	Ibn Ishaq	3
Tamim b. al-Muntasir	67	Yazid	Isma'il	5
Tamim b. al-Muntasir	67	Yazid	Muhammad	4
Tamim b. al-Muntasir	67	Yazid	Sharik	1
Tamim b. al-Muntasir	67	Yazid	al-Asbagh b. Zayd	2
Tamim b. al-Muntasir	67	Yazid b. Harun	Asbagh b. Zayd	1
Tamim b. al-Muntasir	67	Yazid b. Harun	Isma'il b. Abi Khalid	1
Ahmad b. Hazim	66	Abi	Abu Hamada	1
Ahmad b. Hazim	66	Abu Nu'aym	#####	1
Ahmad b. Hazim	66	Abu Nu'aym	Abd Allah b. Sa'dan	1
Ahmad b. Hazim	66	Abu Nu'aym	Abd al-'Aziz al-Majishun	1
Ahmad b. Hazim	66	Abu Nu'aym	Abu Hani'	2
Ahmad b. Hazim	66	Abu Nu'aym	Abu Hilal al-Rasibi	1
Ahmad b. Hazim	66	Abu Nu'aym	Abu Khalda	1
Ahmad b. Hazim	66	Abu Nu'aym	Abu al-Ash'ath	1
Ahmad b. Hazim	66	Abu Nu'aym	Aswad b. Sawada	1
Ahmad b. Hazim	66	Abu Nu'aym	Fatr	1
Ahmad b. Hazim	66	Abu Nu'aym	Fudayl b. Marzuq	1
Ahmad b. Hazim	66	Abu Nu'aym	Hammad	1
Ahmad b. Hazim	66	Abu Nu'aym	Husayn b. 'Uqayl	2
Ahmad b. Hazim	66	Abu Nu'aym	Ibn 'Ulayya	1
Ahmad b. Hazim	66	Abu Nu'aym	Ibrahim b. Nafi'	1
Ahmad b. Hazim	66	Abu Nu'aym	Isa b. 'Umar al-Qari'	1
Ahmad b. Hazim	66	Abu Nu'aym	Isra'il	5
Ahmad b. Hazim	66	Abu Nu'aym	Ja'far b. Burqan	3
Ahmad b. Hazim	66	Abu Nu'aym	Ma'mar b. Yahya	1
Ahmad b. Hazim	66	Abu Nu'aym	Mandal b. 'Ali	1
Ahmad b. Hazim	66	Abu Nu'aym	Mas'ar	2
Ahmad b. Hazim	66	Abu Nu'aym	Matar	1
Ahmad b. Hazim	66	Abu Nu'aym	Mutrif b. Ma'qul	1
Ahmad b. Hazim	66	Abu Nu'aym	Qays	1
Ahmad b. Hazim	66	Abu Nu'aym	Salama b. Nabit	1
Ahmad b. Hazim	66	Abu Nu'aym	Salama b. al-Fadl	3
Ahmad b. Hazim	66	Abu Nu'aym	Sharik	1
Ahmad b. Hazim	66	Abu Nu'aym	Sufyan	10
Ahmad b. Hazim	66	Abu Nu'aym	Umar b. Bashir	1
Ahmad b. Hazim	66	Abu Nu'aym	Umar b. Dhurr	1
Ahmad b. Hazim	66	Abu Nu'aym	Waqid al-Khalqani	1
Ahmad b. Hazim	66	Abu Nu'aym	Waraqa'	1
Ahmad b. Hazim	66	Abu Nu'aym	Ziyad b. Abi Muslim	1
Ahmad b. Hazim	66	Abu Nu'aym	Zuhayr	1
Ahmad b. Hazim	66	Abu Nu'aym	al-Qasim b. al-Fadl al-Hadani	1
Ahmad b. Hazim	66	Abu Nu'aym	al-Rabi'	1
Ahmad b. Hazim	66	Abu Nu'aym	al-Rabi' b. Sabih	1
Ahmad b. Hazim	66	Hunada bt. Malik	Hammad b. al-Walid	1
Ahmad b. Hazim	66	Muhammad b. Kinasa	Hisham b. 'Urwa	1
Ahmad b. Hazim	66	Ubayd Allah	Abu Ja'far	1
Ahmad b. Hazim	66	Ubayd Allah b. Musa	Abu Ja'far	3
Ahmad b. Hazim	66	Ubayd Allah b. Musa	Abu Ja'far al-Razi	1
Ahmad b. Hazim	66	Waraqa'	Abd Allah b. Dinar	1
Ahmad b. Hazim	66	Ya'li	Isma'il b. Abi Khalid	1
Ibn al-Barqi	61	Amir b. Abi Salama	Ibn Zayd	1
Ibn al-Barqi	61	Amir b. Abi Salama	Sa'id	1
Ibn al-Barqi	61	Amir b. Abi Salama	Sa'id b. 'Abd al-'Aziz	7
Ibn al-Barqi	61	Amir b. Abi Salama	Sa'id b. 'Atiyya	1
Ibn al-Barqi	61	Amir b. Abi Salama	Sa'id b. Bashir	1
Ibn al-Barqi	61	Amir b. Abi Salama	Sadaqa	2
Ibn al-Barqi	61	Amir b. Abi Salama	Zuhayr	2
Ibn al-Barqi	61	Amir b. Abi Salama	al-Awza'i	3
Ibn al-Barqi	61	Amir b. Abi Salama	ابن زيد بن أسلم	1
Ibn al-Barqi	61	Amir b. Abi Salama	سعيد إنما سمي المسيح لأنه مسح بالبركة آل عمران القول	1
Ibn al-Barqi	61	Amir b. Abi Salama	سعيد المحرم يصيب الصيد فيكون عليه الفدية شاة أو البقرة أو البدنة	1
Ibn al-Barqi	61	Amr	Sa'id	3
Ibn al-Barqi	61	Amr	Sa'id b. 'Abd al-'Aziz	1
Ibn al-Barqi	61	Amr	Zuhayr	1
Ibn al-Barqi	61	Amr	al-Awza'i	1
Ibn al-Barqi	61	Amr	الأوزاعي يا مريم اقنتي لربك آل عمران	1
Ibn al-Barqi	61	Amr	رجلا	1
Ibn al-Barqi	61	Amr b. Abi Salama al-Tanisi	Abu Mu'ayd	1
Ibn al-Barqi	61	Ibn Abi Maryam	#####	1
Ibn al-Barqi	61	Ibn Abi Maryam	Ibn al-Darawardi	1
Ibn al-Barqi	61	Ibn Abi Maryam	Muhammad b. Ja'far	3
Ibn al-Barqi	61	Ibn Abi Maryam	Nafi'	4
Ibn al-Barqi	61	Ibn Abi Maryam	Nafi' b. Yazid	14
Ibn al-Barqi	61	Ibn Abi Maryam	Sulayman b. Bilal	1
Ibn al-Barqi	61	Ibn Abi Maryam	Yahya b. Ayyub	6
Ibn al-Barqi	61	Umar b. Abi Salama	Sa'id	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Abd Allah b. Wahb	#####	3
Ahmad b. 'Abd al-Rahman b. Wahb	61	Abd Allah b. Wahb	Amr b. al-Harith	18
Ahmad b. 'Abd al-Rahman b. Wahb	61	Abd Allah b. Wahb	Ibrahim b. Suwayd	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Abd Allah b. Wahb	Malik	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Abd Allah b. Wahb	Yunus	11
Ahmad b. 'Abd al-Rahman b. Wahb	61	Abd Allah b. Wahb	al-Layth	2
Ahmad b. 'Abd al-Rahman b. Wahb	61	Abd Allah b. Wahb	al-Layth b. Sa'd	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ahmad b. al-Faraj al-Sadafi	Amr Hashim	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	#####	2
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Amr	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Amr b. al-Harith	2
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Ma'ruf b. Suwayd	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Malik b. Anas	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Shabib b. Sa'id	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Yahya b. Ayyub	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Yunus	4
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	Yunus b. Yazid	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Ammi	al-Madi b. Muhammad	3
Ahmad b. 'Abd al-Rahman b. Wahb	61	Amr b. 'Abd Allah b. Wahb	Yunus	1
Ahmad b. 'Abd al-Rahman b. Wahb	61	Muhammad b. al-Faraj al-Sadafi	Amr Hashim	4
Ahmad b. 'Abd al-Rahman b. Wahb	61	عمي عبد الله	Yunus	1
al-'Abbas b. al-Walid	61	Abi	#####	1
al-'Abbas b. al-Walid	61	Abi	Abd Allah b. Shudhib	3
al-'Abbas b. al-Walid	61	Abi	Abd al-'Aziz	1
al-'Abbas b. al-Walid	61	Abi	Abu Jabir	1
al-'Abbas b. al-Walid	61	Abi	Ibn Jabir	2
al-'Abbas b. al-Walid	61	Abi	Isma'il b. 'Iyash	2
al-'Abbas b. al-Walid	61	Abi	Sa'id b. 'Abd al-'Aziz	4
al-'Abbas b. al-Walid	61	Abi	Sa'id b. Bashir	1
al-'Abbas b. al-Walid	61	Abi	al-Awza'i	30
al-'Abbas b. al-Walid	61	Abi	al-Azwa'i	1
al-'Abbas b. al-Walid	61	Abi	al-Dahhak b. 'Abd al-Rahman	1
al-'Abbas b. al-Walid	61	Harun	أبو علقمة	1
al-'Abbas b. al-Walid	61	Uqba b. 'Alqama	Ibrahim b. Abi 'Ubala	2
al-'Abbas b. al-Walid	61	Yazid	al-Asbagh	3
al-'Abbas b. al-Walid	61	Yazid	al-Asbagh b. Yazid	1
al-'Abbas b. al-Walid	61	Yazid	al-Asbagh b. Zayd	4
al-'Abbas b. al-Walid	61	Yazid b. Harun	al-Asbagh b. Zayd	1
al-'Abbas b. al-Walid	61	al-Awza'i	#####	1
al-Hasan b. 'Arafa	58	#####	#####	1
al-Hasan b. 'Arafa	58	Abbad b. al-'Awwam	Ash'ath b. Sawar	1
al-Hasan b. 'Arafa	58	Abbad b. al-'Awwam	Hilal b. Khabab	1
al-Hasan b. 'Arafa	58	Abd Allah b. Bakr	Hisham	1
al-Hasan b. 'Arafa	58	Abd Allah b. Bakr al-Sahmi	Hisham	1
al-Hasan b. 'Arafa	58	Abd al-Rahman al-Muharibi	Ata'	1
al-Hasan b. 'Arafa	58	Abd al-Wahhab b. 'Abd al-Hamid	Ayyub al-Sakhtiyani	1
al-Hasan b. 'Arafa	58	Ali b. Thabit al-Jazari	Isma'il b. Abi Ishaq	1
al-Hasan b. 'Arafa	58	Ali b. Thabit al-Jazari	al-Walid b. 'Amr	1
al-Hasan b. 'Arafa	58	Hammad b. Khalid	Dawud b. Qays	1
al-Hasan b. 'Arafa	58	Hashim	Abd al-Malik b. 'Umayr	1
al-Hasan b. 'Arafa	58	Hashim	Abu Bishr	1
al-Hasan b. 'Arafa	58	Hashim	Awf	1
al-Hasan b. 'Arafa	58	Hashim	Sulayman al-Tamimi	1
al-Hasan b. 'Arafa	58	Ibrahim Abu Isma'il al-Mu'addab	Rashidin b. Kurayb	1
al-Hasan b. 'Arafa	58	Ibrahim b. Muhamad al-Aslami	Abbad b. Mansr al-Baji	1
al-Hasan b. 'Arafa	58	Isa b. Yunus	al-Awza'i	1
al-Hasan b. 'Arafa	58	Isma'il b. 'Iyash	Muhammad b. Ziyad al-Alhani	1
al-Hasan b. 'Arafa	58	Isma'il b. 'Iyash	Shurahbil b. Muslim	1
